ticket,item,id_producto,producto,fecha_venta,cantidad,id_tamaño,tamaño,precio_unitario,costo_unitario,tipo_calzado,id_local,local,tipo_local,id_ciudad,ciudad,total_venta,total_costo,año,mes
10047,1,D005,SERENA STORM,02/01/2020,1,25M,25 Y MEDIO,1865,459,DAMA,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2020,01-ene
10393,1,D005,SERENA STORM,05/01/2020,1,25N,25 NORMAL,1865,459,DAMA,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,1865,459,2020,01-ene
10564,1,D005,SERENA STORM,06/01/2020,1,26M,26 Y MEDIO,1865,459,DAMA,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2020,01-ene
10880,1,D005,SERENA STORM,09/01/2020,1,22M,22 Y MEDIO,1865,459,DAMA,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,1865,459,2020,01-ene
11278,3,D005,SERENA STORM,14/01/2020,1,25N,25 NORMAL,1865,459,DAMA,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,1865,459,2020,01-ene
11507,1,D005,SERENA STORM,16/01/2020,1,26M,26 Y MEDIO,1865,459,DAMA,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2020,01-ene
12196,1,D005,SERENA STORM,24/01/2020,1,18M,18 Y MEDIO,1865,459,DAMA,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,1865,459,2020,01-ene
14113,1,D005,SERENA STORM,11/02/2020,1,20N,20 NORMAL,1865,459,DAMA,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2020,02-feb
14436,1,D005,SERENA STORM,14/02/2020,1,18M,18 Y MEDIO,1865,459,DAMA,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,1865,459,2020,02-feb
14682,1,D005,SERENA STORM,16/02/2020,1,23M,23 Y MEDIO,1865,459,DAMA,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2020,02-feb
15012,1,D005,SERENA STORM,20/02/2020,1,20M,20 Y MEDIO,1865,459,DAMA,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,1865,459,2020,02-feb
16459,1,D005,SERENA STORM,02/03/2020,1,24N,24 NORMAL,1865,459,DAMA,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,1865,459,2020,03-mar
16473,1,D005,SERENA STORM,03/03/2020,1,25M,25 Y MEDIO,1865,459,DAMA,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,1865,459,2020,03-mar
16779,1,D005,SERENA STORM,05/03/2020,1,22N,22 NORMAL,1865,459,DAMA,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2020,03-mar
16972,1,D005,SERENA STORM,06/03/2020,1,22M,22 Y MEDIO,1865,459,DAMA,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2020,03-mar
17227,1,D005,SERENA STORM,09/03/2020,1,23M,23 Y MEDIO,1865,459,DAMA,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2020,03-mar
17836,1,D005,SERENA STORM,12/03/2020,1,22M,22 Y MEDIO,1865,459,DAMA,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2020,03-mar
18060,1,D005,SERENA STORM,15/03/2020,1,20N,20 NORMAL,1865,459,DAMA,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,1865,459,2020,03-mar
18393,1,D005,SERENA STORM,17/03/2020,1,20N,20 NORMAL,1865,459,DAMA,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2020,03-mar
18978,1,D005,SERENA STORM,22/03/2020,1,26N,26 NORMAL,1865,459,DAMA,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2020,03-mar
19196,1,D005,SERENA STORM,24/03/2020,1,20N,20 NORMAL,1865,459,DAMA,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,1865,459,2020,03-mar
19280,1,D005,SERENA STORM,24/03/2020,1,20N,20 NORMAL,1865,459,DAMA,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2020,03-mar
19545,1,D005,SERENA STORM,28/03/2020,1,23N,23 NORMAL,1865,459,DAMA,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,1865,459,2020,03-mar
19923,1,D005,SERENA STORM,01/04/2020,1,20M,20 Y MEDIO,1865,459,DAMA,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2020,04-abr
20601,1,D005,SERENA STORM,07/04/2020,1,25N,25 NORMAL,1865,459,DAMA,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2020,04-abr
21490,1,D005,SERENA STORM,16/04/2020,1,18M,18 Y MEDIO,1865,459,DAMA,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,1865,459,2020,04-abr
23501,1,D005,SERENA STORM,08/05/2020,1,23N,23 NORMAL,1865,459,DAMA,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,1865,459,2020,05-may
23753,1,D005,SERENA STORM,10/05/2020,1,24M,24 Y MEDIO,1865,459,DAMA,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,1865,459,2020,05-may
23771,1,D005,SERENA STORM,10/05/2020,1,25M,25 Y MEDIO,1865,459,DAMA,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,1865,459,2020,05-may
23965,1,D005,SERENA STORM,11/05/2020,1,21N,21 NORMAL,1865,459,DAMA,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,1865,459,2020,05-may
24452,1,D005,SERENA STORM,17/05/2020,1,24M,24 Y MEDIO,1865,459,DAMA,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2020,05-may
24766,1,D005,SERENA STORM,21/05/2020,1,21M,21 Y MEDIO,1865,459,DAMA,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2020,05-may
24836,1,D005,SERENA STORM,22/05/2020,1,26M,26 Y MEDIO,1865,459,DAMA,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2020,05-may
25955,1,D005,SERENA STORM,31/05/2020,1,18M,18 Y MEDIO,1865,459,DAMA,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,1865,459,2020,05-may
26335,1,D005,SERENA STORM,03/06/2020,1,24N,24 NORMAL,1865,459,DAMA,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2020,06-jun
26433,1,D005,SERENA STORM,03/06/2020,1,23M,23 Y MEDIO,1865,459,DAMA,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,1865,459,2020,06-jun
26635,2,D005,SERENA STORM,07/06/2020,1,25M,25 Y MEDIO,1865,459,DAMA,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,1865,459,2020,06-jun
27301,1,D005,SERENA STORM,12/06/2020,1,18M,18 Y MEDIO,1865,459,DAMA,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2020,06-jun
28467,1,D005,SERENA STORM,23/06/2020,1,18M,18 Y MEDIO,1865,459,DAMA,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2020,06-jun
28490,1,D005,SERENA STORM,23/06/2020,1,19N,19 NORMAL,1865,459,DAMA,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,1865,459,2020,06-jun
28500,1,D005,SERENA STORM,23/06/2020,1,26M,26 Y MEDIO,1865,459,DAMA,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2020,06-jun
28793,1,D005,SERENA STORM,27/06/2020,1,23N,23 NORMAL,1865,459,DAMA,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2020,06-jun
29298,1,D005,SERENA STORM,02/07/2020,1,18M,18 Y MEDIO,1865,459,DAMA,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,1865,459,2020,07-jul
29385,1,D005,SERENA STORM,02/07/2020,1,24M,24 Y MEDIO,1865,459,DAMA,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,1865,459,2020,07-jul
30291,1,D005,SERENA STORM,12/07/2020,1,22N,22 NORMAL,1865,459,DAMA,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2020,07-jul
30522,1,D005,SERENA STORM,14/07/2020,1,22N,22 NORMAL,1865,459,DAMA,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,1865,459,2020,07-jul
30719,1,D005,SERENA STORM,16/07/2020,1,24M,24 Y MEDIO,1865,459,DAMA,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,1865,459,2020,07-jul
32055,1,D005,SERENA STORM,01/08/2020,2,25M,25 Y MEDIO,1865,459,DAMA,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,3730,918,2020,08-ago
32254,1,D005,SERENA STORM,02/08/2020,1,19M,19 Y MEDIO,1865,459,DAMA,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,1865,459,2020,08-ago
32313,1,D005,SERENA STORM,03/08/2020,1,21M,21 Y MEDIO,1865,459,DAMA,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2020,08-ago
32885,1,D005,SERENA STORM,09/08/2020,1,23N,23 NORMAL,1865,459,DAMA,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,1865,459,2020,08-ago
33672,1,D005,SERENA STORM,13/08/2020,1,26M,26 Y MEDIO,1865,459,DAMA,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2020,08-ago
33998,1,D005,SERENA STORM,15/08/2020,1,22N,22 NORMAL,1865,459,DAMA,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,1865,459,2020,08-ago
34082,1,D005,SERENA STORM,16/08/2020,1,24N,24 NORMAL,1865,459,DAMA,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,1865,459,2020,08-ago
34141,1,D005,SERENA STORM,16/08/2020,1,26M,26 Y MEDIO,1865,459,DAMA,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2020,08-ago
34216,1,D005,SERENA STORM,17/08/2020,1,24N,24 NORMAL,1865,459,DAMA,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2020,08-ago
34758,1,D005,SERENA STORM,20/08/2020,1,19N,19 NORMAL,1865,459,DAMA,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,1865,459,2020,08-ago
34776,1,D005,SERENA STORM,20/08/2020,1,25M,25 Y MEDIO,1865,459,DAMA,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2020,08-ago
35007,1,D005,SERENA STORM,24/08/2020,1,25M,25 Y MEDIO,1865,459,DAMA,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2020,08-ago
35368,1,D005,SERENA STORM,26/08/2020,1,24M,24 Y MEDIO,1865,459,DAMA,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,1865,459,2020,08-ago
35372,1,D005,SERENA STORM,26/08/2020,1,22M,22 Y MEDIO,1865,459,DAMA,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,1865,459,2020,08-ago
35470,1,D005,SERENA STORM,27/08/2020,1,18N,18 NORMAL,1865,459,DAMA,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2020,08-ago
35493,1,D005,SERENA STORM,27/08/2020,1,23N,23 NORMAL,1865,459,DAMA,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2020,08-ago
35547,1,D005,SERENA STORM,27/08/2020,1,20N,20 NORMAL,1865,459,DAMA,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2020,08-ago
37215,1,D005,SERENA STORM,12/09/2020,1,19M,19 Y MEDIO,1865,459,DAMA,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,1865,459,2020,09-sep
38770,1,D005,SERENA STORM,23/09/2020,1,18N,18 NORMAL,1865,459,DAMA,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2020,09-sep
38848,2,D005,SERENA STORM,24/09/2020,1,26M,26 Y MEDIO,1865,459,DAMA,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,1865,459,2020,09-sep
39705,1,D005,SERENA STORM,02/10/2020,1,20M,20 Y MEDIO,1865,459,DAMA,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2020,10-oct
40032,1,D005,SERENA STORM,06/10/2020,1,18N,18 NORMAL,1865,459,DAMA,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,1865,459,2020,10-oct
40162,1,D005,SERENA STORM,07/10/2020,1,22N,22 NORMAL,1865,459,DAMA,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,1865,459,2020,10-oct
40472,1,D005,SERENA STORM,09/10/2020,1,23N,23 NORMAL,1865,459,DAMA,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,1865,459,2020,10-oct
40924,1,D005,SERENA STORM,13/10/2020,1,25N,25 NORMAL,1865,459,DAMA,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2020,10-oct
41170,1,D005,SERENA STORM,17/10/2020,1,20M,20 Y MEDIO,1865,459,DAMA,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2020,10-oct
41448,1,D005,SERENA STORM,19/10/2020,1,23N,23 NORMAL,1865,459,DAMA,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,1865,459,2020,10-oct
41952,1,D005,SERENA STORM,25/10/2020,1,18M,18 Y MEDIO,1865,459,DAMA,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2020,10-oct
42038,1,D005,SERENA STORM,25/10/2020,1,22N,22 NORMAL,1865,459,DAMA,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,1865,459,2020,10-oct
43318,1,D005,SERENA STORM,07/11/2020,1,18M,18 Y MEDIO,1865,459,DAMA,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2020,11-nov
44276,1,D005,SERENA STORM,16/11/2020,1,18N,18 NORMAL,1865,459,DAMA,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2020,11-nov
44412,1,D005,SERENA STORM,16/11/2020,1,23N,23 NORMAL,1865,459,DAMA,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,1865,459,2020,11-nov
44805,1,D005,SERENA STORM,20/11/2020,1,18N,18 NORMAL,1865,459,DAMA,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,1865,459,2020,11-nov
45537,1,D005,SERENA STORM,27/11/2020,1,24M,24 Y MEDIO,1865,459,DAMA,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2020,11-nov
46978,1,D005,SERENA STORM,08/12/2020,1,18M,18 Y MEDIO,1865,459,DAMA,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,1865,459,2020,12-dic
47067,1,D005,SERENA STORM,08/12/2020,1,20M,20 Y MEDIO,1865,459,DAMA,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,1865,459,2020,12-dic
47480,1,D005,SERENA STORM,12/12/2020,1,21N,21 NORMAL,1865,459,DAMA,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,1865,459,2020,12-dic
48441,2,D005,SERENA STORM,17/12/2020,1,20N,20 NORMAL,1865,459,DAMA,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,1865,459,2020,12-dic
48870,1,D005,SERENA STORM,21/12/2020,1,18N,18 NORMAL,1865,459,DAMA,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,1865,459,2020,12-dic
49273,1,D005,SERENA STORM,25/12/2020,1,19M,19 Y MEDIO,1865,459,DAMA,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2020,12-dic
49376,1,D005,SERENA STORM,26/12/2020,1,19M,19 Y MEDIO,1865,459,DAMA,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,1865,459,2020,12-dic
50258,1,D005,SERENA STORM,03/01/2021,1,23N,23 NORMAL,1865,459,DAMA,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,1865,459,2021,01-ene
50542,1,D005,SERENA STORM,06/01/2021,1,24M,24 Y MEDIO,1865,459,DAMA,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,1865,459,2021,01-ene
50720,1,D005,SERENA STORM,07/01/2021,1,19M,19 Y MEDIO,1865,459,DAMA,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,1865,459,2021,01-ene
50940,1,D005,SERENA STORM,09/01/2021,1,23N,23 NORMAL,1865,459,DAMA,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2021,01-ene
51070,1,D005,SERENA STORM,10/01/2021,1,23N,23 NORMAL,1865,459,DAMA,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2021,01-ene
51259,1,D005,SERENA STORM,11/01/2021,1,28N,28 NORMAL,1865,459,DAMA,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,1865,459,2021,01-ene
51868,1,D005,SERENA STORM,17/01/2021,1,22N,22 NORMAL,1865,459,DAMA,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2021,01-ene
52065,1,D005,SERENA STORM,20/01/2021,1,19M,19 Y MEDIO,1865,459,DAMA,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,1865,459,2021,01-ene
52517,1,D005,SERENA STORM,23/01/2021,1,19N,19 NORMAL,1865,459,DAMA,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,1865,459,2021,01-ene
53824,1,D005,SERENA STORM,01/02/2021,1,20M,20 Y MEDIO,1865,459,DAMA,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2021,02-feb
53893,1,D005,SERENA STORM,02/02/2021,1,26M,26 Y MEDIO,1865,459,DAMA,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2021,02-feb
53941,1,D005,SERENA STORM,03/02/2021,1,23M,23 Y MEDIO,1865,459,DAMA,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2021,02-feb
54317,1,D005,SERENA STORM,05/02/2021,1,28N,28 NORMAL,1865,459,DAMA,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,1865,459,2021,02-feb
54642,1,D005,SERENA STORM,08/02/2021,1,19M,19 Y MEDIO,1865,459,DAMA,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,1865,459,2021,02-feb
55564,1,D005,SERENA STORM,16/02/2021,1,21N,21 NORMAL,1865,459,DAMA,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2021,02-feb
56423,1,D005,SERENA STORM,22/02/2021,1,25N,25 NORMAL,1865,459,DAMA,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2021,02-feb
56683,1,D005,SERENA STORM,25/02/2021,1,26N,26 NORMAL,1865,459,DAMA,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,1865,459,2021,02-feb
56837,1,D005,SERENA STORM,27/02/2021,1,25M,25 Y MEDIO,1865,459,DAMA,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2021,02-feb
57326,1,D005,SERENA STORM,02/03/2021,1,27N,27 NORMAL,1865,459,DAMA,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,1865,459,2021,03-mar
57845,1,D005,SERENA STORM,06/03/2021,1,23M,23 Y MEDIO,1865,459,DAMA,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,1865,459,2021,03-mar
57882,1,D005,SERENA STORM,06/03/2021,1,22N,22 NORMAL,1865,459,DAMA,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,1865,459,2021,03-mar
58124,1,D005,SERENA STORM,08/03/2021,1,18M,18 Y MEDIO,1865,459,DAMA,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2021,03-mar
58542,1,D005,SERENA STORM,11/03/2021,1,21M,21 Y MEDIO,1865,459,DAMA,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,1865,459,2021,03-mar
58585,1,D005,SERENA STORM,11/03/2021,1,22N,22 NORMAL,1865,459,DAMA,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,1865,459,2021,03-mar
58813,1,D005,SERENA STORM,13/03/2021,1,19M,19 Y MEDIO,1865,459,DAMA,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,1865,459,2021,03-mar
59595,1,D005,SERENA STORM,20/03/2021,1,21M,21 Y MEDIO,1865,459,DAMA,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,1865,459,2021,03-mar
60135,1,D005,SERENA STORM,27/03/2021,1,27M,27 Y MEDIO,1865,459,DAMA,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,1865,459,2021,03-mar
60604,1,D005,SERENA STORM,31/03/2021,1,23M,23 Y MEDIO,1865,459,DAMA,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,1865,459,2021,03-mar
62018,1,D005,SERENA STORM,13/04/2021,2,18M,18 Y MEDIO,1865,459,DAMA,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,3730,918,2021,04-abr
62358,1,D005,SERENA STORM,15/04/2021,1,23N,23 NORMAL,1865,459,DAMA,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2021,04-abr
62415,1,D005,SERENA STORM,15/04/2021,1,19N,19 NORMAL,1865,459,DAMA,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,1865,459,2021,04-abr
62557,1,D005,SERENA STORM,16/04/2021,1,27N,27 NORMAL,1865,459,DAMA,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,1865,459,2021,04-abr
62658,1,D005,SERENA STORM,17/04/2021,1,21N,21 NORMAL,1865,459,DAMA,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2021,04-abr
62868,1,D005,SERENA STORM,19/04/2021,1,23N,23 NORMAL,1865,459,DAMA,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,1865,459,2021,04-abr
62948,1,D005,SERENA STORM,19/04/2021,1,23M,23 Y MEDIO,1865,459,DAMA,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2021,04-abr
63489,1,D005,SERENA STORM,22/04/2021,1,27N,27 NORMAL,1865,459,DAMA,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,1865,459,2021,04-abr
65166,1,D005,SERENA STORM,07/05/2021,1,24N,24 NORMAL,1865,459,DAMA,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2021,05-may
65365,1,D005,SERENA STORM,10/05/2021,1,18N,18 NORMAL,1865,459,DAMA,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,1865,459,2021,05-may
65424,1,D005,SERENA STORM,10/05/2021,1,19N,19 NORMAL,1865,459,DAMA,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,1865,459,2021,05-may
65851,1,D005,SERENA STORM,14/05/2021,1,22M,22 Y MEDIO,1865,459,DAMA,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,1865,459,2021,05-may
67038,1,D005,SERENA STORM,25/05/2021,1,25N,25 NORMAL,1865,459,DAMA,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,1865,459,2021,05-may
67168,1,D005,SERENA STORM,26/05/2021,1,20M,20 Y MEDIO,1865,459,DAMA,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,1865,459,2021,05-may
67207,1,D005,SERENA STORM,26/05/2021,1,24N,24 NORMAL,1865,459,DAMA,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,1865,459,2021,05-may
67331,1,D005,SERENA STORM,27/05/2021,1,27M,27 Y MEDIO,1865,459,DAMA,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2021,05-may
67335,1,D005,SERENA STORM,28/05/2021,1,22M,22 Y MEDIO,1865,459,DAMA,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,1865,459,2021,05-may
68085,2,D005,SERENA STORM,03/06/2021,1,21M,21 Y MEDIO,1865,459,DAMA,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,1865,459,2021,06-jun
68480,1,D005,SERENA STORM,06/06/2021,1,28N,28 NORMAL,1865,459,DAMA,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,1865,459,2021,06-jun
69725,2,D005,SERENA STORM,16/06/2021,1,27M,27 Y MEDIO,1865,459,DAMA,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,1865,459,2021,06-jun
70100,1,D005,SERENA STORM,20/06/2021,1,23M,23 Y MEDIO,1865,459,DAMA,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1865,459,2021,06-jun
70877,1,D005,SERENA STORM,27/06/2021,1,23M,23 Y MEDIO,1865,459,DAMA,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,1865,459,2021,06-jun
71213,1,D005,SERENA STORM,01/07/2021,1,26M,26 Y MEDIO,1865,459,DAMA,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,1865,459,2021,07-jul
71469,1,D005,SERENA STORM,03/07/2021,1,22N,22 NORMAL,1865,459,DAMA,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,1865,459,2021,07-jul
71626,1,D005,SERENA STORM,04/07/2021,1,21N,21 NORMAL,1865,459,DAMA,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,1865,459,2021,07-jul
71755,1,D005,SERENA STORM,05/07/2021,1,20N,20 NORMAL,1865,459,DAMA,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,1865,459,2021,07-jul
71873,1,D005,SERENA STORM,06/07/2021,1,20M,20 Y MEDIO,1865,459,DAMA,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,1865,459,2021,07-jul
71896,1,D005,SERENA STORM,06/07/2021,1,24M,24 Y MEDIO,1865,459,DAMA,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,1865,459,2021,07-jul
71970,1,D005,SERENA STORM,07/07/2021,1,24M,24 Y MEDIO,1865,459,DAMA,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,1865,459,2021,07-jul
